Year,Month,Week Number,Retailer,USA Region,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
2021,06,22,West Gear,Midwest,Women's Apparel,In-store,550.0,325,178750,71500.00000000001,0.4
2021,06,22,West Gear,Midwest,Women's Apparel,Online,51.0,98,4998,2748.9,0.55
2021,06,22,West Gear,Midwest,Women's Athletic Footwear,In-store,250.0,175,43750,13125.000000000004,0.3
2021,06,22,West Gear,Midwest,Women's Athletic Footwear,Online,24.0,47,1128,462.47999999999996,0.41
2021,06,22,West Gear,Midwest,Women's Street Footwear,In-store,250.0,200,50000,15000.000000000004,0.3
2021,06,22,West Gear,Midwest,Women's Street Footwear,Online,24.0,52,1248,549.12,0.44
2021,06,22,West Gear,West,Men's Apparel,Online,447.24,567,253584,76866.12,0.3
2021,06,22,West Gear,West,Men's Apparel,Outlet,43.0,158,6794,2309.9599999999996,0.34
2021,06,22,West Gear,West,Men's Athletic Footwear,Online,409.01,938,383648,135401.04,0.35
2021,06,22,West Gear,West,Men's Athletic Footwear,Outlet,35.0,263,9205,3774.0499999999997,0.41
2021,06,22,West Gear,West,Men's Street Footwear,Online,365.81,945,345690,122138.09999999999,0.35
2021,06,22,West Gear,West,Men's Street Footwear,Outlet,31.0,233,7223,2744.7400000000002,0.38
2021,06,22,West Gear,West,Women's Apparel,Online,480.78,1056,507705,255250.05000000002,0.5
2021,06,22,West Gear,West,Women's Apparel,Outlet,39.0,248,9672,5319.6,0.55
2021,06,22,West Gear,West,Women's Athletic Footwear,Online,406.73,693,281864,127799.76,0.45
2021,06,22,West Gear,West,Women's Athletic Footwear,Outlet,33.0,187,6171,3023.79,0.49
2021,06,22,West Gear,West,Women's Street Footwear,Online,398.16,774,308178,108925.44,0.35
2021,06,22,West Gear,West,Women's Street Footwear,Outlet,34.0,186,6324,2592.8399999999997,0.41
2021,06,23,Amazon,Midwest,Men's Apparel,Online,514.31,650,334300,118121.0,0.35
2021,06,23,Amazon,Midwest,Men's Athletic Footwear,Online,367.96,688,253158,89227.68,0.35
2021,06,23,Amazon,Midwest,Men's Street Footwear,Online,398.61,1032,411367,166025.04,0.4
2021,06,23,Amazon,Midwest,Women's Apparel,Online,556.88,871,485044,244027.28,0.5
2021,06,23,Amazon,Midwest,Women's Athletic Footwear,Online,401.34,640,256860,103498.6,0.4
2021,06,23,Amazon,Midwest,Women's Street Footwear,Online,403.99,667,269458,108757.32,0.4
2021,06,23,Amazon,Northeast,Men's Apparel,In-store,600.0,300,180000,62999.99999999999,0.35
2021,06,23,Amazon,Northeast,Men's Apparel,Online,58.0,81,4698,2349.0,0.5
2021,06,23,Amazon,Northeast,Men's Apparel,Outlet,44.0,105,4620,1894.1999999999998,0.41
2021,06,23,Amazon,Northeast,Men's Athletic Footwear,In-store,550.0,400,220000,99000.00000000001,0.45
2021,06,23,Amazon,Northeast,Men's Athletic Footwear,Online,53.0,116,6148,3627.3200000000006,0.59
2021,06,23,Amazon,Northeast,Men's Athletic Footwear,Outlet,44.0,120,5280,2640.0,0.5
2021,06,23,Amazon,Northeast,Men's Street Footwear,In-store,600.0,650,390000,175500.0,0.45
2021,06,23,Amazon,Northeast,Men's Street Footwear,Online,58.0,163,9454,5483.320000000001,0.58
2021,06,23,Amazon,Northeast,Men's Street Footwear,Outlet,47.0,195,9165,4490.85,0.49
2021,06,23,Amazon,Northeast,Women's Apparel,In-store,650.0,450,292500,116999.99999999999,0.4
2021,06,23,Amazon,Northeast,Women's Apparel,Online,62.0,117,7254,3772.08,0.52
2021,06,23,Amazon,Northeast,Women's Apparel,Outlet,49.0,158,7742,3483.8999999999996,0.45
2021,06,23,Amazon,Northeast,Women's Athletic Footwear,In-store,500.0,300,150000,52500.0,0.35
2021,06,23,Amazon,Northeast,Women's Athletic Footwear,Online,47.0,90,4230,1903.4999999999998,0.45
2021,06,23,Amazon,Northeast,Women's Athletic Footwear,Outlet,38.0,102,3876,1550.3999999999999,0.4
2021,06,23,Amazon,Northeast,Women's Street Footwear,In-store,500.0,325,162500,56875.0,0.35
2021,06,23,Amazon,Northeast,Women's Street Footwear,Online,45.0,81,3645,1713.1499999999999,0.47
2021,06,23,Amazon,Northeast,Women's Street Footwear,Outlet,35.0,104,3640,1419.6,0.39
2021,06,23,Foot Locker,Midwest,Men's Apparel,Online,301.79,276,83293,29658.41,0.36
2021,06,23,Foot Locker,Midwest,Men's Apparel,Outlet,537.5,200,107499,37624.99999999999,0.35
2021,06,23,Foot Locker,Midwest,Men's Athletic Footwear,Online,238.81,454,108419,33778.71000000001,0.31
2021,06,23,Foot Locker,Midwest,Men's Athletic Footwear,Outlet,455.56,450,205000,71750.0,0.35
2021,06,23,Foot Locker,Midwest,Men's Street Footwear,Online,272.96,884,241293,87133.2,0.36
2021,06,23,Foot Locker,Midwest,Men's Street Footwear,Outlet,456.9,870,397500,159000.0,0.4
2021,06,23,Foot Locker,Midwest,Women's Apparel,Online,330.7,573,189493,77822.93000000002,0.41
2021,06,23,Foot Locker,Midwest,Women's Apparel,Outlet,410.87,575,236250,118125.0,0.5
2021,06,23,Foot Locker,Midwest,Women's Athletic Footwear,Online,253.61,252,63910,19659.36,0.31
2021,06,23,Foot Locker,Midwest,Women's Athletic Footwear,Outlet,400.0,100,40000,16000.0,0.4
2021,06,23,Foot Locker,Midwest,Women's Street Footwear,Online,220.72,336,74163,22858.31,0.31
2021,06,23,Foot Locker,Midwest,Women's Street Footwear,Outlet,325.0,300,97500,34125.0,0.35
2021,06,23,Foot Locker,Northeast,Men's Apparel,In-store,500.0,200,99999,29999.999999999993,0.3
2021,06,23,Foot Locker,Northeast,Men's Apparel,Online,48.0,58,2784,1141.4399999999998,0.41
2021,06,23,Foot Locker,Northeast,Men's Apparel,Outlet,39.0,66,2574,900.9,0.35
2021,06,23,Foot Locker,Northeast,Men's Athletic Footwear,In-store,450.0,300,135000,47250.0,0.35
2021,06,23,Foot Locker,Northeast,Men's Athletic Footwear,Online,41.0,90,3690,1808.1,0.49
2021,06,23,Foot Locker,Northeast,Men's Athletic Footwear,Outlet,35.0,105,3675,1433.2499999999998,0.39
2021,06,23,Foot Locker,Northeast,Men's Street Footwear,In-store,500.0,550,274999,96249.99999999997,0.35
2021,06,23,Foot Locker,Northeast,Men's Street Footwear,Online,47.0,138,6486,2918.7,0.45
2021,06,23,Foot Locker,Northeast,Men's Street Footwear,Outlet,36.0,176,6336,2534.3999999999996,0.4
2021,06,23,Foot Locker,Northeast,Women's Apparel,In-store,550.0,350,192499,76999.99999999999,0.4
2021,06,23,Foot Locker,Northeast,Women's Apparel,Online,51.0,88,4488,2288.88,0.51
2021,06,23,Foot Locker,Northeast,Women's Apparel,Outlet,43.0,119,5117,2302.65,0.45
2021,06,23,Foot Locker,Northeast,Women's Athletic Footwear,In-store,400.0,200,80000,32000.0,0.4
2021,06,23,Foot Locker,Northeast,Women's Athletic Footwear,Online,39.0,60,2340,1263.6000000000001,0.54
2021,06,23,Foot Locker,Northeast,Women's Athletic Footwear,Outlet,26.0,70,1820,837.2,0.46
2021,06,23,Foot Locker,Northeast,Women's Street Footwear,In-store,400.0,225,90000,36000.0,0.4
2021,06,23,Foot Locker,Northeast,Women's Street Footwear,Online,39.0,65,2535,1394.25,0.55
2021,06,23,Foot Locker,Northeast,Women's Street Footwear,Outlet,32.0,74,2368,994.5600000000001,0.42
2021,06,23,Foot Locker,Southeast,Men's Apparel,Online,528.67,945,499590,176065.5,0.35
2021,06,23,Foot Locker,Southeast,Men's Athletic Footwear,Online,409.8,1000,409800,144410.0,0.35
2021,06,23,Foot Locker,Southeast,Men's Street Footwear,Online,447.03,1323,591422,267671.87999999995,0.45
2021,06,23,Foot Locker,Southeast,Women's Apparel,Online,564.89,1175,663750,334150.0,0.5
2021,06,23,Foot Locker,Southeast,Women's Athletic Footwear,Online,397.98,968,385246,117110.7,0.3
2021,06,23,Foot Locker,Southeast,Women's Street Footwear,Online,403.78,984,397323,100411.28,0.25
2021,06,23,Foot Locker,West,Men's Apparel,Online,83.0,88,7304,2191.2,0.3
2021,06,23,Foot Locker,West,Men's Apparel,Outlet,850.0,350,297500,44625.00000000001,0.15
2021,06,23,Foot Locker,West,Men's Athletic Footwear,Online,72.0,156,11232,3481.92,0.31
2021,06,23,Foot Locker,West,Men's Athletic Footwear,Outlet,750.0,600,450000,90000.0,0.2
2021,06,23,Foot Locker,West,Men's Street Footwear,Online,67.0,210,14070,5628.0,0.4
2021,06,23,Foot Locker,West,Men's Street Footwear,Outlet,700.0,725,507500,126875.0,0.25
2021,06,23,Foot Locker,West,Women's Apparel,Online,97.0,169,16393,8524.36,0.52
2021,06,23,Foot Locker,West,Women's Apparel,Outlet,1000.0,650,650000,260000.0,0.4
2021,06,23,Foot Locker,West,Women's Athletic Footwear,Online,74.0,133,9842,3739.96,0.38
2021,06,23,Foot Locker,West,Women's Athletic Footwear,Outlet,750.0,475,356250,89062.5,0.25
2021,06,23,Foot Locker,West,Women's Street Footwear,Online,71.0,180,12780,4600.8,0.36
2021,06,23,Foot Locker,West,Women's Street Footwear,Outlet,750.0,600,450000,112500.0,0.25
2021,06,23,Sports Direct,Midwest,Men's Apparel,In-store,400.0,175,70000,24500.0,0.35
2021,06,23,Sports Direct,Midwest,Men's Apparel,Online,38.0,47,1786,821.56,0.46
2021,06,23,Sports Direct,Midwest,Men's Athletic Footwear,In-store,350.0,250,87500,26250.000000000004,0.3
2021,06,23,Sports Direct,Midwest,Men's Athletic Footwear,Online,32.0,65,2080,894.4,0.43
2021,06,23,Sports Direct,Midwest,Men's Street Footwear,In-store,400.0,500,200000,70000.0,0.35
2021,06,23,Sports Direct,Midwest,Men's Street Footwear,Online,36.0,125,4500,2024.9999999999998,0.45
2021,06,23,Sports Direct,Midwest,Women's Apparel,In-store,550.0,325,178750,71500.00000000001,0.4
2021,06,23,Sports Direct,Midwest,Women's Apparel,Online,51.0,91,4641,2506.1400000000003,0.54
2021,06,23,Sports Direct,Midwest,Women's Athletic Footwear,In-store,300.0,175,52500,15750.000000000002,0.3
2021,06,23,Sports Direct,Midwest,Women's Athletic Footwear,Online,29.0,51,1479,621.18,0.42
2021,06,23,Sports Direct,Midwest,Women's Street Footwear,In-store,300.0,200,60000,18000.0,0.3
2021,06,23,Sports Direct,Midwest,Women's Street Footwear,Online,27.0,60,1620,648.0,0.4
2021,06,23,Sports Direct,Southeast,Men's Apparel,Online,446.46,347,154922,54700.060000000005,0.35
2021,06,23,Sports Direct,Southeast,Men's Apparel,Outlet,42.0,94,3948,1539.7199999999998,0.39
2021,06,23,Sports Direct,Southeast,Men's Athletic Footwear,Online,441.5,672,296688,119548.38000000003,0.4
2021,06,23,Sports Direct,Southeast,Men's Athletic Footwear,Outlet,41.0,163,6683,2940.52,0.44
2021,06,23,Sports Direct,Southeast,Men's Street Footwear,Online,406.11,851,345596,139290.88,0.4
2021,06,23,Sports Direct,Southeast,Men's Street Footwear,Outlet,35.0,203,7105,3055.1500000000005,0.43
2021,06,23,Sports Direct,Southeast,Women's Apparel,Online,569.03,725,412550,104142.5,0.25
2021,06,23,Sports Direct,Southeast,Women's Apparel,Outlet,53.0,190,10070,3222.4,0.32
2021,06,23,Sports Direct,Southeast,Women's Athletic Footwear,Online,395.92,520,205880,82998.8,0.4
2021,06,23,Sports Direct,Southeast,Women's Athletic Footwear,Outlet,33.0,132,4356,1873.0800000000002,0.43
2021,06,23,Sports Direct,Southeast,Women's Street Footwear,Online,443.98,667,296134,104606.82,0.35
2021,06,23,Sports Direct,Southeast,Women's Street Footwear,Outlet,39.0,158,6162,2341.56,0.38
2021,06,23,West Gear,Midwest,Men's Apparel,In-store,400.0,175,70000,21000.0,0.3
2021,06,23,West Gear,Midwest,Men's Apparel,Online,36.0,53,1908,858.5999999999999,0.45
2021,06,23,West Gear,Midwest,Men's Athletic Footwear,In-store,350.0,325,113750,45500.000000000015,0.4
2021,06,23,West Gear,Midwest,Men's Athletic Footwear,Online,32.0,94,3008,1594.24,0.53
2021,06,23,West Gear,Midwest,Men's Street Footwear,In-store,400.0,575,230000,92000.0,0.4
2021,06,23,West Gear,Midwest,Men's Street Footwear,Online,36.0,155,5580,3069.0000000000005,0.55
2021,06,23,West Gear,Midwest,Women's Apparel,In-store,600.0,325,195000,78000.00000000001,0.4
2021,06,23,West Gear,Midwest,Women's Apparel,Online,56.0,91,5096,2598.96,0.51
2021,06,23,West Gear,Midwest,Women's Athletic Footwear,In-store,300.0,175,52500,18375.0,0.35
2021,06,23,West Gear,Midwest,Women's Athletic Footwear,Online,29.0,46,1334,626.98,0.47
2021,06,23,West Gear,Midwest,Women's Street Footwear,In-store,300.0,200,60000,21000.0,0.35
2021,06,23,West Gear,Midwest,Women's Street Footwear,Online,27.0,50,1350,607.4999999999999,0.45
2021,06,23,West Gear,Northeast,Men's Apparel,In-store,650.0,575,373750,130812.49999999999,0.35
2021,06,23,West Gear,Northeast,Men's Apparel,Online,62.0,150,9300,4557.0,0.49
2021,06,23,West Gear,Northeast,Men's Athletic Footwear,In-store,550.0,625,343750,120312.50000000001,0.35
2021,06,23,West Gear,Northeast,Men's Athletic Footwear,Online,54.0,175,9450,4536.0,0.48
2021,06,23,West Gear,Northeast,Men's Street Footwear,In-store,600.0,875,525000,236250.0,0.45
2021,06,23,West Gear,Northeast,Men's Street Footwear,Online,59.0,263,15517,8689.52,0.56
2021,06,23,West Gear,Northeast,Women's Apparel,In-store,700.0,725,507500,253750.0,0.5
2021,06,23,West Gear,Northeast,Women's Apparel,Online,69.0,181,12489,7743.18,0.62
2021,06,23,West Gear,Northeast,Women's Athletic Footwear,In-store,500.0,575,287500,86250.0,0.3
2021,06,23,West Gear,Northeast,Women's Athletic Footwear,Online,49.0,144,7056,2892.96,0.41
2021,06,23,West Gear,Northeast,Women's Street Footwear,In-store,500.0,600,300000,75000.0,0.25
2021,06,23,West Gear,Northeast,Women's Street Footwear,Online,48.0,150,7200,2736.0,0.38
2021,06,23,West Gear,West,Men's Apparel,In-store,350.0,400,140000,49000.0,0.35
2021,06,23,West Gear,West,Men's Apparel,Online,34.0,108,3672,1652.3999999999999,0.45
2021,06,23,West Gear,West,Men's Apparel,Outlet,24.0,132,3168,1172.16,0.37
2021,06,23,West Gear,West,Men's Athletic Footwear,In-store,250.0,400,100000,35000.000000000015,0.35
2021,06,23,West Gear,West,Men's Athletic Footwear,Online,24.0,112,2688,1317.12,0.49
2021,06,23,West Gear,West,Men's Athletic Footwear,Outlet,18.0,132,2376,950.4,0.4
2021,06,23,West Gear,West,Men's Street Footwear,In-store,300.0,650,195000,78000.00000000001,0.4
2021,06,23,West Gear,West,Men's Street Footwear,Online,28.0,182,5096,2598.96,0.51
2021,06,23,West Gear,West,Men's Street Footwear,Outlet,21.0,208,4368,1878.2400000000002,0.43
2021,06,23,West Gear,West,Women's Apparel,In-store,400.0,575,230000,115000.0,0.5
2021,06,23,West Gear,West,Women's Apparel,Online,38.0,150,5700,3420.0,0.6
2021,06,23,West Gear,West,Women's Apparel,Outlet,32.0,190,6080,3283.2000000000003,0.54
2021,06,23,West Gear,West,Women's Athletic Footwear,In-store,200.0,400,80000,32000.000000000015,0.4
2021,06,23,West Gear,West,Women's Athletic Footwear,Online,19.0,108,2052,1046.52,0.51
2021,06,23,West Gear,West,Women's Athletic Footwear,Outlet,13.0,132,1716,737.8800000000001,0.43
2021,06,23,West Gear,West,Women's Street Footwear,In-store,200.0,425,85000,29750.000000000007,0.35
2021,06,23,West Gear,West,Women's Street Footwear,Online,19.0,115,2185,1070.65,0.49
2021,06,23,West Gear,West,Women's Street Footwear,Outlet,13.0,128,1664,615.68,0.37
2021,06,24,Amazon,Northeast,Men's Apparel,In-store,650.0,325,211250,63375.0,0.3
2021,06,24,Amazon,Northeast,Men's Apparel,Online,60.0,94,5640,2425.2,0.43
2021,06,24,Amazon,Northeast,Men's Apparel,Outlet,47.0,114,5358,1982.46,0.37
2021,06,24,Amazon,Northeast,Men's Athletic Footwear,In-store,600.0,425,255000,102000.00000000001,0.4
2021,06,24,Amazon,Northeast,Men's Athletic Footwear,Online,56.0,123,6888,3512.88,0.51
2021,06,24,Amazon,Northeast,Men's Athletic Footwear,Outlet,40.0,140,5600,2632.0,0.47
2021,06,24,Amazon,Northeast,Men's Street Footwear,In-store,650.0,675,438750,175500.0,0.4
2021,06,24,Amazon,Northeast,Men's Street Footwear,Online,59.0,169,9971,5284.63,0.53
2021,06,24,Amazon,Northeast,Men's Street Footwear,Outlet,44.0,216,9504,4371.84,0.46
2021,06,24,Amazon,Northeast,Women's Apparel,In-store,700.0,475,332500,116374.99999999999,0.35
2021,06,24,Amazon,Northeast,Women's Apparel,Online,66.0,138,9108,4280.759999999999,0.47
2021,06,24,Amazon,Northeast,Women's Apparel,Outlet,50.0,162,8100,3402.0,0.42
2021,06,24,Amazon,Northeast,Women's Athletic Footwear,In-store,550.0,325,178750,53625.00000000001,0.3
2021,06,24,Amazon,Northeast,Women's Athletic Footwear,Online,52.0,91,4732,1987.4399999999998,0.42
2021,06,24,Amazon,Northeast,Women's Athletic Footwear,Outlet,37.0,104,3848,1308.32,0.34
2021,06,24,Amazon,Northeast,Women's Street Footwear,In-store,550.0,350,192500,57750.00000000001,0.3
2021,06,24,Amazon,Northeast,Women's Street Footwear,Online,53.0,88,4664,2052.16,0.44
2021,06,24,Amazon,Northeast,Women's Street Footwear,Outlet,43.0,109,4687,1687.32,0.36
2021,06,24,Foot Locker,Midwest,Men's Apparel,In-store,400.0,350,140000,49000.0,0.35
2021,06,24,Foot Locker,Midwest,Men's Apparel,Online,43.15,153,6602,3019.4399999999996,0.46
2021,06,24,Foot Locker,Midwest,Men's Apparel,Outlet,571.42,175,99999,35000.0,0.35
2021,06,24,Foot Locker,Midwest,Men's Athletic Footwear,In-store,300.0,350,105000,36750.000000000015,0.35
2021,06,24,Foot Locker,Midwest,Men's Athletic Footwear,Online,34.66,168,5823,2728.74,0.47
2021,06,24,Foot Locker,Midwest,Men's Athletic Footwear,Outlet,454.55,275,125000,43750.0,0.35
2021,06,24,Foot Locker,Midwest,Men's Street Footwear,In-store,350.0,600,210000,84000.0,0.4
2021,06,24,Foot Locker,Midwest,Men's Street Footwear,Online,39.29,528,20744,11041.44,0.53
2021,06,24,Foot Locker,Midwest,Men's Street Footwear,Outlet,451.97,1270,574000,229600.0,0.4
2021,06,24,Foot Locker,Midwest,Women's Apparel,In-store,450.0,525,236250,118125.0,0.5
2021,06,24,Foot Locker,Midwest,Women's Apparel,Online,44.27,246,10890,6959.07,0.64
2021,06,24,Foot Locker,Midwest,Women's Apparel,Outlet,520.0,375,194999,97500.0,0.5
2021,06,24,Foot Locker,Midwest,Women's Athletic Footwear,In-store,250.0,350,87500,35000.000000000015,0.4
2021,06,24,Foot Locker,Midwest,Women's Athletic Footwear,Online,26.58,117,3110,1585.51,0.51
2021,06,24,Foot Locker,Midwest,Women's Athletic Footwear,Outlet,425.0,100,42500,17000.0,0.4
2021,06,24,Foot Locker,Midwest,Women's Street Footwear,In-store,250.0,375,93750,32812.50000000001,0.35
2021,06,24,Foot Locker,Midwest,Women's Street Footwear,Online,29.99,253,7587,3592.2699999999995,0.47
2021,06,24,Foot Locker,Midwest,Women's Street Footwear,Outlet,389.47,475,185000,64750.0,0.35
2021,06,24,Foot Locker,Northeast,Men's Apparel,In-store,550.0,300,164999,49499.99999999999,0.3
2021,06,24,Foot Locker,Northeast,Men's Apparel,Online,50.0,75,3750,1500.0,0.4
2021,06,24,Foot Locker,Northeast,Men's Athletic Footwear,In-store,500.0,400,200000,70000.0,0.35
2021,06,24,Foot Locker,Northeast,Men's Athletic Footwear,Online,48.0,120,5760,2591.9999999999995,0.45
2021,06,24,Foot Locker,Northeast,Men's Street Footwear,In-store,550.0,650,357499,125124.99999999997,0.35
2021,06,24,Foot Locker,Northeast,Men's Street Footwear,Online,51.0,189,9639,4433.94,0.46
2021,06,24,Foot Locker,Northeast,Women's Apparel,In-store,600.0,450,270000,108000.0,0.4
2021,06,24,Foot Locker,Northeast,Women's Apparel,Online,56.0,135,7560,4006.8,0.53
2021,06,24,Foot Locker,Northeast,Women's Athletic Footwear,In-store,450.0,300,135000,54000.0,0.4
2021,06,24,Foot Locker,Northeast,Women's Athletic Footwear,Online,41.0,75,3075,1691.2500000000002,0.55
2021,06,24,Foot Locker,Northeast,Women's Street Footwear,In-store,450.0,325,146250,58500.0,0.4
2021,06,24,Foot Locker,Northeast,Women's Street Footwear,Online,43.0,85,3655,1937.15,0.53
2021,06,24,Foot Locker,South,Men's Apparel,Online,474.69,585,277695,97962.75,0.35
2021,06,24,Foot Locker,South,Men's Apparel,Outlet,47.0,135,6345,2411.1,0.38
2021,06,24,Foot Locker,South,Men's Athletic Footwear,Online,327.4,625,204625,72173.75,0.35
2021,06,24,Foot Locker,South,Men's Athletic Footwear,Outlet,29.0,150,4350,1696.4999999999998,0.39
2021,06,24,Foot Locker,South,Men's Street Footwear,Online,361.19,960,346739,139804.79999999996,0.4
2021,06,24,Foot Locker,South,Men's Street Footwear,Outlet,31.0,263,8153,3587.32,0.44
2021,06,24,Foot Locker,South,Women's Apparel,Online,513.57,813,417530,210231.4,0.5
2021,06,24,Foot Locker,South,Women's Apparel,Outlet,51.0,219,11169,5919.570000000001,0.53
2021,06,24,Foot Locker,South,Women's Athletic Footwear,Online,366.02,567,207531,83515.5,0.4
2021,06,24,Foot Locker,South,Women's Athletic Footwear,Outlet,34.0,149,5066,2178.38,0.43
2021,06,24,Foot Locker,South,Women's Street Footwear,Online,355.36,618,219613,88724.65,0.4
2021,06,24,Foot Locker,South,Women's Street Footwear,Outlet,33.0,157,5181,2383.26,0.46
2021,06,24,Sports Direct,Midwest,Men's Apparel,In-store,600.0,525,315000,125999.99999999999,0.4
2021,06,24,Sports Direct,Midwest,Men's Apparel,Online,57.0,152,8664,4765.2,0.55
2021,06,24,Sports Direct,Midwest,Men's Athletic Footwear,In-store,500.0,575,287500,114999.99999999999,0.4
2021,06,24,Sports Direct,Midwest,Men's Athletic Footwear,Online,46.0,167,7682,4148.280000000001,0.54
2021,06,24,Sports Direct,Midwest,Men's Street Footwear,In-store,550.0,825,453749,226874.99999999997,0.5
2021,06,24,Sports Direct,Midwest,Men's Street Footwear,Online,52.0,206,10712,6641.44,0.62
2021,06,24,Sports Direct,Midwest,Women's Apparel,In-store,650.0,675,438750,241312.50000000003,0.55
2021,06,24,Sports Direct,Midwest,Women's Apparel,Online,60.0,169,10140,6591.0,0.65
2021,06,24,Sports Direct,Midwest,Women's Athletic Footwear,In-store,450.0,525,236250,82687.5,0.35
2021,06,24,Sports Direct,Midwest,Women's Athletic Footwear,Online,43.0,158,6794,3261.12,0.48
2021,06,24,Sports Direct,Midwest,Women's Street Footwear,In-store,450.0,550,247500,74250.0,0.3
2021,06,24,Sports Direct,Midwest,Women's Street Footwear,Online,41.0,138,5658,2489.52,0.44
2021,06,24,Sports Direct,Northeast,Men's Apparel,In-store,550.0,225,123749,30937.499999999996,0.25
2021,06,24,Sports Direct,Northeast,Men's Apparel,Online,51.0,59,3009,1143.42,0.38
2021,06,24,Sports Direct,Northeast,Men's Apparel,Outlet,39.0,74,2886,923.52,0.32
2021,06,24,Sports Direct,Northeast,Men's Athletic Footwear,In-store,500.0,325,162500,48750.0,0.3
2021,06,24,Sports Direct,Northeast,Men's Athletic Footwear,Online,47.0,94,4418,1855.56,0.42
2021,06,24,Sports Direct,Northeast,Men's Athletic Footwear,Outlet,36.0,114,4104,1313.28,0.32
2021,06,24,Sports Direct,Northeast,Men's Street Footwear,In-store,550.0,575,316249,94874.99999999999,0.3
2021,06,24,Sports Direct,Northeast,Men's Street Footwear,Online,51.0,155,7905,3320.1,0.42
2021,06,24,Sports Direct,Northeast,Men's Street Footwear,Outlet,39.0,196,7644,2675.3999999999996,0.35
2021,06,24,Sports Direct,Northeast,Women's Apparel,In-store,600.0,375,225000,67500.0,0.3
2021,06,24,Sports Direct,Northeast,Women's Apparel,Online,54.0,101,5454,2181.6,0.4
2021,06,24,Sports Direct,Northeast,Women's Apparel,Outlet,47.0,120,5640,1973.9999999999998,0.35
2021,06,24,Sports Direct,Northeast,Women's Athletic Footwear,In-store,450.0,225,101250,25312.5,0.25
2021,06,24,Sports Direct,Northeast,Women's Athletic Footwear,Online,41.0,65,2665,932.7499999999999,0.35
2021,06,24,Sports Direct,Northeast,Women's Athletic Footwear,Outlet,34.0,72,2448,685.44,0.28
2021,06,24,Sports Direct,Northeast,Women's Street Footwear,In-store,450.0,250,112500,28125.0,0.25
2021,06,24,Sports Direct,Northeast,Women's Street Footwear,Online,42.0,68,2856,1028.1599999999999,0.36
2021,06,24,Sports Direct,Northeast,Women's Street Footwear,Outlet,36.0,75,2700,837.0,0.31
2021,06,24,West Gear,Northeast,Men's Apparel,In-store,450.0,275,123750,49500.0,0.4
2021,06,24,West Gear,Northeast,Men's Apparel,Online,41.0,74,3034,1668.7,0.55
2021,06,24,West Gear,Northeast,Men's Athletic Footwear,In-store,400.0,425,170000,68000.00000000001,0.4
2021,06,24,West Gear,Northeast,Men's Athletic Footwear,Online,37.0,119,4403,2201.5,0.5
2021,06,24,West Gear,Northeast,Men's Street Footwear,In-store,450.0,600,270000,108000.0,0.4
2021,06,24,West Gear,Northeast,Men's Street Footwear,Online,43.0,150,6450,3354.0,0.52
2021,06,24,West Gear,Northeast,Women's Apparel,In-store,650.0,425,276250,110500.00000000003,0.4
2021,06,24,West Gear,Northeast,Women's Apparel,Online,59.0,115,6785,3528.2000000000003,0.52
2021,06,24,West Gear,Northeast,Women's Athletic Footwear,In-store,350.0,275,96250,38500.0,0.4
2021,06,24,West Gear,Northeast,Women's Athletic Footwear,Online,33.0,69,2277,1184.04,0.52
2021,06,24,West Gear,Northeast,Women's Street Footwear,In-store,350.0,300,105000,42000.0,0.4
2021,06,24,West Gear,Northeast,Women's Street Footwear,Online,33.0,81,2673,1443.42,0.54
2021,06,24,West Gear,South,Men's Apparel,Online,772.95,567,438264,198510.48,0.45
2021,06,24,West Gear,South,Men's Apparel,Outlet,70.0,153,10710,5033.700000000001,0.47
2021,06,24,West Gear,South,Men's Athletic Footwear,Online,553.46,910,503650,203097.99999999997,0.4
2021,06,24,West Gear,South,Men's Athletic Footwear,Outlet,55.0,224,12320,5543.999999999999,0.45
2021,06,24,West Gear,South,Men's Street Footwear,Online,474.73,1073,509384,205335.83999999997,0.4
2021,06,24,West Gear,South,Men's Street Footwear,Outlet,47.0,256,12032,5655.04,0.47
2021,06,24,West Gear,South,Women's Apparel,Online,893.65,945,844500,298110.0,0.35
2021,06,24,West Gear,South,Women's Apparel,Outlet,80.0,248,19840,8134.4,0.41
2021,06,24,West Gear,South,Women's Athletic Footwear,Online,682.0,736,501952,202761.09999999998,0.4
2021,06,24,West Gear,South,Women's Athletic Footwear,Outlet,59.0,184,10856,5102.32,0.47
2021,06,24,West Gear,South,Women's Street Footwear,Online,677.57,903,611849,247266.94999999998,0.4
2021,06,24,West Gear,South,Women's Street Footwear,Outlet,55.0,210,11550,5081.999999999999,0.44
2021,06,25,Amazon,Southeast,Men's Apparel,Online,404.12,254,102646,36296.54,0.35
2021,06,25,Amazon,Southeast,Men's Athletic Footwear,Online,280.66,352,98791,34932.59,0.35
2021,06,25,Amazon,Southeast,Men's Street Footwear,Online,322.51,667,215112,86556.0,0.4
2021,06,25,Amazon,Southeast,Women's Apparel,Online,444.33,476,211502,85231.04000000001,0.4
2021,06,25,Amazon,Southeast,Women's Athletic Footwear,Online,244.08,252,61508,24829.400000000005,0.4
2021,06,25,Amazon,Southeast,Women's Street Footwear,Online,245.79,281,69068,27862.40000000001,0.4
2021,06,25,Amazon,West,Men's Apparel,Online,60.0,84,5040,1814.3999999999999,0.36
